filename,source_id,image_path,image_set,cluster,mos
IS_I_C06_D13.jpg,IS_I_C06_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co6/IS_I_C06_D13.jpg,IS1,co6,72.88602416335661
IS_II_C01_D01.jpg,IS_II_C01_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D01.jpg,IS2,co1,1.2424539225096507
IS_II_C01_D03.jpg,IS_II_C01_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D03.jpg,IS2,co1,53.54720134729624
IS_II_C01_D05.jpg,IS_II_C01_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D05.jpg,IS2,co1,22.220093347026435
IS_II_C01_D07.jpg,IS_II_C01_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D07.jpg,IS2,co1,71.01730682743094
IS_II_C01_D09.jpg,IS_II_C01_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D09.jpg,IS2,co1,49.28930646694596
IS_II_C01_D11.jpg,IS_II_C01_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D11.jpg,IS2,co1,60.972591068732655
IS_II_C01_D13.jpg,IS_II_C01_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D13.jpg,IS2,co1,14.17210297754504
IS_II_C02_D02.jpg,IS_II_C02_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D02.jpg,IS2,co2,50.48960517339136
IS_II_C02_D04.jpg,IS_II_C02_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D04.jpg,IS2,co2,13.430298160437424
IS_II_C02_D06.jpg,IS_II_C02_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D06.jpg,IS2,co2,52.63182394425365
IS_II_C02_D08.jpg,IS_II_C02_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D08.jpg,IS2,co2,46.44446907265952
IS_II_C02_D10.jpg,IS_II_C02_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D10.jpg,IS2,co2,23.942055632530792
IS_II_C02_D12.jpg,IS_II_C02_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D12.jpg,IS2,co2,25.635958362312103
IS_II_C03_D01.jpg,IS_II_C03_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D01.jpg,IS2,co3,11.018360270345283
IS_II_C03_D03.jpg,IS_II_C03_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D03.jpg,IS2,co3,24.38781819283541
IS_II_C03_D05.jpg,IS_II_C03_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D05.jpg,IS2,co3,8.11237473674549
IS_II_C03_D07.jpg,IS_II_C03_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D07.jpg,IS2,co3,40.620743067825735
IS_II_C03_D09.jpg,IS_II_C03_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D09.jpg,IS2,co3,25.440885598339563
IS_II_C03_D11.jpg,IS_II_C03_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D11.jpg,IS2,co3,40.21522662351563
IS_II_C03_D13.jpg,IS_II_C03_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D13.jpg,IS2,co3,31.66037364455684
IS_II_C04_D02.jpg,IS_II_C04_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D02.jpg,IS2,co4,67.64291498502315
IS_II_C04_D04.jpg,IS_II_C04_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D04.jpg,IS2,co4,48.80159293386222
IS_II_C04_D06.jpg,IS_II_C04_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D06.jpg,IS2,co4,68.93831033069597
IS_II_C04_D08.jpg,IS_II_C04_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D08.jpg,IS2,co4,71.82976500257512
IS_II_C04_D10.jpg,IS_II_C04_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D10.jpg,IS2,co4,61.03612497938391
IS_II_C04_D12.jpg,IS_II_C04_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D12.jpg,IS2,co4,71.53743221418385
IS_II_C05_D01.jpg,IS_II_C05_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D01.jpg,IS2,co5,30.132640164846865
IS_II_C05_D03.jpg,IS_II_C05_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D03.jpg,IS2,co5,47.00841372470944
IS_II_C05_D05.jpg,IS_II_C05_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D05.jpg,IS2,co5,54.86456855015439
IS_II_C05_D07.jpg,IS_II_C05_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D07.jpg,IS2,co5,66.13587346776774
IS_II_C05_D09.jpg,IS_II_C05_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D09.jpg,IS2,co5,65.63310170351943
IS_II_C05_D11.jpg,IS_II_C05_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D11.jpg,IS2,co5,69.645538646326
IS_II_C05_D13.jpg,IS_II_C05_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D13.jpg,IS2,co5,48.00768861662721
IS_II_C06_D02.jpg,IS_II_C06_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D02.jpg,IS2,co6,79.37448432944473
IS_II_C06_D04.jpg,IS_II_C06_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D04.jpg,IS2,co6,41.895557361864284
IS_II_C06_D06.jpg,IS_II_C06_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D06.jpg,IS2,co6,71.2866901212377
IS_II_C06_D08.jpg,IS_II_C06_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D08.jpg,IS2,co6,71.88696117480617
IS_II_C06_D10.jpg,IS_II_C06_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D10.jpg,IS2,co6,39.27067029065576
IS_II_C06_D12.jpg,IS_II_C06_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D12.jpg,IS2,co6,62.95633071509729
IS_III_C01_D01.jpg,IS_III_C01_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co1/IS_III_C01_D01.jpg,IS3,co1,74.00610361594026
IS_III_C01_D03.jpg,IS_III_C01_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co1/IS_III_C01_D03.jpg,IS3,co1,64.15728582519922
IS_III_C01_D05.jpg,IS_III_C01_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co1/IS_III_C01_D05.jpg,IS3,co1,3.701388081868355
IS_III_C01_D07.jpg,IS_III_C01_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co1/IS_III_C01_D07.jpg,IS3,co1,32.48751695909869
IS_III_C01_D09.jpg,IS_III_C01_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co1/IS_III_C01_D09.jpg,IS3,co1,65.77387508079964
IS_III_C01_D11.jpg,IS_III_C01_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co1/IS_III_C01_D11.jpg,IS3,co1,57.61493250041183
IS_III_C01_D13.jpg,IS_III_C01_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co1/IS_III_C01_D13.jpg,IS3,co1,21.41969973187613
IS_III_C02_D02.jpg,IS_III_C02_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co2/IS_III_C02_D02.jpg,IS3,co2,56.6940511011672
IS_III_C02_D04.jpg,IS_III_C02_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co2/IS_III_C02_D04.jpg,IS3,co2,26.395451150948062
IS_III_C02_D06.jpg,IS_III_C02_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co2/IS_III_C02_D06.jpg,IS3,co2,19.332464381521355
IS_III_C02_D08.jpg,IS_III_C02_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co2/IS_III_C02_D08.jpg,IS3,co2,42.08499087751279
IS_III_C02_D10.jpg,IS_III_C02_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co2/IS_III_C02_D10.jpg,IS3,co2,21.337401377912343
IS_III_C02_D12.jpg,IS_III_C02_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co2/IS_III_C02_D12.jpg,IS3,co2,40.508746789609575
IS_III_C03_D01.jpg,IS_III_C03_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co3/IS_III_C03_D01.jpg,IS3,co3,50.32148867586741
IS_III_C03_D03.jpg,IS_III_C03_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co3/IS_III_C03_D03.jpg,IS3,co3,44.640713805871705
IS_III_C03_D05.jpg,IS_III_C03_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co3/IS_III_C03_D05.jpg,IS3,co3,3.650276593518584
IS_III_C03_D07.jpg,IS_III_C03_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co3/IS_III_C03_D07.jpg,IS3,co3,14.735604132553537
IS_III_C03_D09.jpg,IS_III_C03_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co3/IS_III_C03_D09.jpg,IS3,co3,35.92382717634453
IS_III_C03_D11.jpg,IS_III_C03_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co3/IS_III_C03_D11.jpg,IS3,co3,38.82157275636034
IS_III_C03_D13.jpg,IS_III_C03_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co3/IS_III_C03_D13.jpg,IS3,co3,18.86963630082039
IS_III_C04_D02.jpg,IS_III_C04_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co4/IS_III_C04_D02.jpg,IS3,co4,72.29139163632611
IS_III_C04_D04.jpg,IS_III_C04_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co4/IS_III_C04_D04.jpg,IS3,co4,74.37374844518921
IS_III_C04_D06.jpg,IS_III_C04_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co4/IS_III_C04_D06.jpg,IS3,co4,63.23650236511895
IS_III_C04_D08.jpg,IS_III_C04_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co4/IS_III_C04_D08.jpg,IS3,co4,58.08204841735834
IS_III_C04_D10.jpg,IS_III_C04_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co4/IS_III_C04_D10.jpg,IS3,co4,69.79361818981096
IS_III_C04_D12.jpg,IS_III_C04_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co4/IS_III_C04_D12.jpg,IS3,co4,70.69895227005054
IS_III_C05_D01.jpg,IS_III_C05_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co5/IS_III_C05_D01.jpg,IS3,co5,68.70337127371833
IS_III_C05_D03.jpg,IS_III_C05_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co5/IS_III_C05_D03.jpg,IS3,co5,72.31359980924002
IS_III_C05_D05.jpg,IS_III_C05_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co5/IS_III_C05_D05.jpg,IS3,co5,37.67269416771985
IS_III_C05_D07.jpg,IS_III_C05_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co5/IS_III_C05_D07.jpg,IS3,co5,45.717849584641634
IS_III_C05_D09.jpg,IS_III_C05_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co5/IS_III_C05_D09.jpg,IS3,co5,75.9814337622023
IS_III_C05_D11.jpg,IS_III_C05_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co5/IS_III_C05_D11.jpg,IS3,co5,66.61440972743593
IS_III_C05_D13.jpg,IS_III_C05_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co5/IS_III_C05_D13.jpg,IS3,co5,42.95850525093065
IS_III_C06_D02.jpg,IS_III_C06_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co6/IS_III_C06_D02.jpg,IS3,co6,70.16986846944143
IS_III_C06_D04.jpg,IS_III_C06_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co6/IS_III_C06_D04.jpg,IS3,co6,39.7704797581003
IS_III_C06_D06.jpg,IS_III_C06_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co6/IS_III_C06_D06.jpg,IS3,co6,32.97760807783587
IS_III_C06_D08.jpg,IS_III_C06_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co6/IS_III_C06_D08.jpg,IS3,co6,71.01695617638894
IS_III_C06_D10.jpg,IS_III_C06_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co6/IS_III_C06_D10.jpg,IS3,co6,50.87150007188238
IS_III_C06_D12.jpg,IS_III_C06_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co6/IS_III_C06_D12.jpg,IS3,co6,61.91855705824222
IS_IV_C01_D01.jpg,IS_IV_C01_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co1/IS_IV_C01_D01.jpg,IS4,co1,43.49990983873264
IS_IV_C01_D03.jpg,IS_IV_C01_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co1/IS_IV_C01_D03.jpg,IS4,co1,61.04882767323344
IS_IV_C01_D05.jpg,IS_IV_C01_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co1/IS_IV_C01_D05.jpg,IS4,co1,44.87920557363772
IS_IV_C01_D07.jpg,IS_IV_C01_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co1/IS_IV_C01_D07.jpg,IS4,co1,40.14168509567246
IS_IV_C01_D09.jpg,IS_IV_C01_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co1/IS_IV_C01_D09.jpg,IS4,co1,11.936528854033964
IS_IV_C01_D11.jpg,IS_IV_C01_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co1/IS_IV_C01_D11.jpg,IS4,co1,20.52176281070946
IS_IV_C01_D13.jpg,IS_IV_C01_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co1/IS_IV_C01_D13.jpg,IS4,co1,61.43362629968216
IS_IV_C02_D02.jpg,IS_IV_C02_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co2/IS_IV_C02_D02.jpg,IS4,co2,56.92049734900057
IS_IV_C02_D04.jpg,IS_IV_C02_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co2/IS_IV_C02_D04.jpg,IS4,co2,25.472891234495236
IS_IV_C02_D06.jpg,IS_IV_C02_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co2/IS_IV_C02_D06.jpg,IS4,co2,38.62855622568265
IS_IV_C02_D08.jpg,IS_IV_C02_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co2/IS_IV_C02_D08.jpg,IS4,co2,28.58096560358272
IS_IV_C02_D10.jpg,IS_IV_C02_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co2/IS_IV_C02_D10.jpg,IS4,co2,36.15943702751729
IS_IV_C02_D12.jpg,IS_IV_C02_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co2/IS_IV_C02_D12.jpg,IS4,co2,32.4261305134986
IS_IV_C03_D01.jpg,IS_IV_C03_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co3/IS_IV_C03_D01.jpg,IS4,co3,10.711468836145356
IS_IV_C03_D03.jpg,IS_IV_C03_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co3/IS_IV_C03_D03.jpg,IS4,co3,39.81530323612281
IS_IV_C03_D05.jpg,IS_IV_C03_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co3/IS_IV_C03_D05.jpg,IS4,co3,30.418010808651523
IS_IV_C03_D07.jpg,IS_IV_C03_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co3/IS_IV_C03_D07.jpg,IS4,co3,20.18023470009961
IS_IV_C03_D09.jpg,IS_IV_C03_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co3/IS_IV_C03_D09.jpg,IS4,co3,4.940605386279059
IS_IV_C03_D11.jpg,IS_IV_C03_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co3/IS_IV_C03_D11.jpg,IS4,co3,9.078433889314155
IS_IV_C03_D13.jpg,IS_IV_C03_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co3/IS_IV_C03_D13.jpg,IS4,co3,33.42559943429234
IS_IV_C04_D02.jpg,IS_IV_C04_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co4/IS_IV_C04_D02.jpg,IS4,co4,79.5850904425369
IS_IV_C04_D04.jpg,IS_IV_C04_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co4/IS_IV_C04_D04.jpg,IS4,co4,70.79510195871177
IS_IV_C04_D06.jpg,IS_IV_C04_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co4/IS_IV_C04_D06.jpg,IS4,co4,74.2400661820187
IS_IV_C04_D08.jpg,IS_IV_C04_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co4/IS_IV_C04_D08.jpg,IS4,co4,74.71786777476454
IS_IV_C04_D10.jpg,IS_IV_C04_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co4/IS_IV_C04_D10.jpg,IS4,co4,70.82122124387683
IS_IV_C04_D12.jpg,IS_IV_C04_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co4/IS_IV_C04_D12.jpg,IS4,co4,70.19760691225507
IS_IV_C05_D01.jpg,IS_IV_C05_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co5/IS_IV_C05_D01.jpg,IS4,co5,65.15314468621685
IS_IV_C05_D03.jpg,IS_IV_C05_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co5/IS_IV_C05_D03.jpg,IS4,co5,50.42631934227258
IS_IV_C05_D05.jpg,IS_IV_C05_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co5/IS_IV_C05_D05.jpg,IS4,co5,61.297002601352624
IS_IV_C05_D07.jpg,IS_IV_C05_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co5/IS_IV_C05_D07.jpg,IS4,co5,66.33885887520432
IS_IV_C05_D09.jpg,IS_IV_C05_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co5/IS_IV_C05_D09.jpg,IS4,co5,57.98018824096654
IS_IV_C05_D11.jpg,IS_IV_C05_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co5/IS_IV_C05_D11.jpg,IS4,co5,54.89651342018922
IS_IV_C05_D13.jpg,IS_IV_C05_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co5/IS_IV_C05_D13.jpg,IS4,co5,72.89572960181778
IS_IV_C06_D02.jpg,IS_IV_C06_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co6/IS_IV_C06_D02.jpg,IS4,co6,79.90408598859365
IS_IV_C06_D04.jpg,IS_IV_C06_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co6/IS_IV_C06_D04.jpg,IS4,co6,26.306875313051687
IS_IV_C06_D06.jpg,IS_IV_C06_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co6/IS_IV_C06_D06.jpg,IS4,co6,82.60292426918552
IS_IV_C06_D08.jpg,IS_IV_C06_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co6/IS_IV_C06_D08.jpg,IS4,co6,74.43186203777306
IS_IV_C06_D10.jpg,IS_IV_C06_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co6/IS_IV_C06_D10.jpg,IS4,co6,69.81359635225148
IS_IV_C06_D12.jpg,IS_IV_C06_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co6/IS_IV_C06_D12.jpg,IS4,co6,67.36693144775266
