filename,source_id,image_path,image_set,cluster,mos
IS_II_C02_D09.jpg,IS_II_C02_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D09.jpg,IS2,co2,28.562251855585817
IS_II_C02_D11.jpg,IS_II_C02_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D11.jpg,IS2,co2,43.69762055138363
IS_II_C02_D13.jpg,IS_II_C02_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D13.jpg,IS2,co2,37.738644837976274
IS_II_C03_D02.jpg,IS_II_C03_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D02.jpg,IS2,co3,46.66007242803539
IS_II_C03_D04.jpg,IS_II_C03_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D04.jpg,IS2,co3,0.6622222222765919
IS_II_C03_D06.jpg,IS_II_C03_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D06.jpg,IS2,co3,42.81304807679328
IS_II_C03_D08.jpg,IS_II_C03_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D08.jpg,IS2,co3,19.24172955398317
IS_II_C03_D10.jpg,IS_II_C03_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D10.jpg,IS2,co3,3.691678576236364
IS_II_C03_D12.jpg,IS_II_C03_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D12.jpg,IS2,co3,16.19702925703071
IS_II_C04_D01.jpg,IS_II_C04_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D01.jpg,IS2,co4,58.097946554913456
IS_II_C04_D03.jpg,IS_II_C04_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D03.jpg,IS2,co4,75.72950716114471
IS_II_C04_D05.jpg,IS_II_C04_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D05.jpg,IS2,co4,61.41575828770179
IS_II_C04_D07.jpg,IS_II_C04_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D07.jpg,IS2,co4,74.26097678848971
IS_II_C04_D09.jpg,IS_II_C04_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D09.jpg,IS2,co4,71.89731350818664
IS_II_C04_D11.jpg,IS_II_C04_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D11.jpg,IS2,co4,76.55881805858586
IS_II_C04_D13.jpg,IS_II_C04_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D13.jpg,IS2,co4,73.6302151788784
IS_II_C05_D02.jpg,IS_II_C05_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D02.jpg,IS2,co5,68.66920299838844
IS_II_C05_D04.jpg,IS_II_C05_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D04.jpg,IS2,co5,47.212807317998255
IS_II_C05_D06.jpg,IS_II_C05_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D06.jpg,IS2,co5,76.9077926053052
IS_II_C05_D08.jpg,IS_II_C05_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D08.jpg,IS2,co5,72.15576822020309
IS_II_C05_D10.jpg,IS_II_C05_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D10.jpg,IS2,co5,32.07173237174442
IS_II_C05_D12.jpg,IS_II_C05_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D12.jpg,IS2,co5,55.11448318558629
IS_II_C06_D01.jpg,IS_II_C06_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D01.jpg,IS2,co6,31.32331384050096
IS_II_C06_D03.jpg,IS_II_C06_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D03.jpg,IS2,co6,58.01000374831669
IS_II_C06_D05.jpg,IS_II_C06_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D05.jpg,IS2,co6,40.64070945108687
IS_II_C06_D07.jpg,IS_II_C06_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D07.jpg,IS2,co6,82.40148743506477
IS_II_C06_D09.jpg,IS_II_C06_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D09.jpg,IS2,co6,57.85428882877526
IS_II_C06_D11.jpg,IS_II_C06_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D11.jpg,IS2,co6,73.16725292238921
IS_II_C06_D13.jpg,IS_II_C06_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D13.jpg,IS2,co6,61.8951052703956
IS_III_C01_D02.jpg,IS_III_C01_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co1/IS_III_C01_D02.jpg,IS3,co1,58.47513976005165
IS_III_C01_D04.jpg,IS_III_C01_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co1/IS_III_C01_D04.jpg,IS3,co1,40.07741315907783
IS_III_C01_D06.jpg,IS_III_C01_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co1/IS_III_C01_D06.jpg,IS3,co1,33.12556842221044
IS_III_C01_D08.jpg,IS_III_C01_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co1/IS_III_C01_D08.jpg,IS3,co1,36.90258081763412
IS_III_C01_D10.jpg,IS_III_C01_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co1/IS_III_C01_D10.jpg,IS3,co1,6.950150698586689
IS_III_C01_D12.jpg,IS_III_C01_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co1/IS_III_C01_D12.jpg,IS3,co1,41.85388637186362
IS_III_C02_D01.jpg,IS_III_C02_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co2/IS_III_C02_D01.jpg,IS3,co2,60.33618945611484
IS_III_C02_D03.jpg,IS_III_C02_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co2/IS_III_C02_D03.jpg,IS3,co2,46.22430943761746
IS_III_C02_D05.jpg,IS_III_C02_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co2/IS_III_C02_D05.jpg,IS3,co2,13.568258150101729
IS_III_C02_D07.jpg,IS_III_C02_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co2/IS_III_C02_D07.jpg,IS3,co2,28.493869238256124
IS_III_C02_D09.jpg,IS_III_C02_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co2/IS_III_C02_D09.jpg,IS3,co2,51.82192342293165
IS_III_C02_D11.jpg,IS_III_C02_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co2/IS_III_C02_D11.jpg,IS3,co2,37.460262099455285
IS_III_C02_D13.jpg,IS_III_C02_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co2/IS_III_C02_D13.jpg,IS3,co2,42.849484946189264
IS_III_C03_D02.jpg,IS_III_C03_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co3/IS_III_C03_D02.jpg,IS3,co3,48.30173240163475
IS_III_C03_D04.jpg,IS_III_C03_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co3/IS_III_C03_D04.jpg,IS3,co3,9.508563475881353
IS_III_C03_D06.jpg,IS_III_C03_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co3/IS_III_C03_D06.jpg,IS3,co3,4.601306381138961
IS_III_C03_D08.jpg,IS_III_C03_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co3/IS_III_C03_D08.jpg,IS3,co3,23.132861323753534
IS_III_C03_D10.jpg,IS_III_C03_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co3/IS_III_C03_D10.jpg,IS3,co3,5.410990174262638
IS_III_C03_D12.jpg,IS_III_C03_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co3/IS_III_C03_D12.jpg,IS3,co3,20.10112783719003
IS_III_C04_D01.jpg,IS_III_C04_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co4/IS_III_C04_D01.jpg,IS3,co4,78.39601768006828
IS_III_C04_D03.jpg,IS_III_C04_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co4/IS_III_C04_D03.jpg,IS3,co4,79.1874155581609
IS_III_C04_D05.jpg,IS_III_C04_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co4/IS_III_C04_D05.jpg,IS3,co4,53.85345139952475
IS_III_C04_D07.jpg,IS_III_C04_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co4/IS_III_C04_D07.jpg,IS3,co4,68.42196181111615
IS_III_C04_D09.jpg,IS_III_C04_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co4/IS_III_C04_D09.jpg,IS3,co4,70.38219405424086
IS_III_C04_D11.jpg,IS_III_C04_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co4/IS_III_C04_D11.jpg,IS3,co4,75.91849423341037
IS_III_C04_D13.jpg,IS_III_C04_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co4/IS_III_C04_D13.jpg,IS3,co4,76.5996578706912
IS_III_C05_D02.jpg,IS_III_C05_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co5/IS_III_C05_D02.jpg,IS3,co5,65.40910034635
IS_III_C05_D04.jpg,IS_III_C05_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co5/IS_III_C05_D04.jpg,IS3,co5,36.17460309629951
IS_III_C05_D06.jpg,IS_III_C05_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co5/IS_III_C05_D06.jpg,IS3,co5,43.642608079229824
IS_III_C05_D08.jpg,IS_III_C05_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co5/IS_III_C05_D08.jpg,IS3,co5,66.87962919045705
IS_III_C05_D10.jpg,IS_III_C05_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co5/IS_III_C05_D10.jpg,IS3,co5,35.74386643372117
IS_III_C05_D12.jpg,IS_III_C05_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co5/IS_III_C05_D12.jpg,IS3,co5,56.06223635403491
IS_III_C06_D01.jpg,IS_III_C06_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co6/IS_III_C06_D01.jpg,IS3,co6,76.26031556457858
IS_III_C06_D03.jpg,IS_III_C06_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co6/IS_III_C06_D03.jpg,IS3,co6,78.95595234118349
IS_III_C06_D05.jpg,IS_III_C06_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co6/IS_III_C06_D05.jpg,IS3,co6,38.47386290167513
IS_III_C06_D07.jpg,IS_III_C06_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co6/IS_III_C06_D07.jpg,IS3,co6,57.23444390133216
IS_III_C06_D09.jpg,IS_III_C06_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co6/IS_III_C06_D09.jpg,IS3,co6,72.48622838382322
IS_III_C06_D11.jpg,IS_III_C06_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co6/IS_III_C06_D11.jpg,IS3,co6,81.53314918356175
IS_III_C06_D13.jpg,IS_III_C06_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS3/co6/IS_III_C06_D13.jpg,IS3,co6,51.092442773440965
IS_IV_C01_D02.jpg,IS_IV_C01_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co1/IS_IV_C01_D02.jpg,IS4,co1,74.29367288544402
IS_IV_C01_D04.jpg,IS_IV_C01_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co1/IS_IV_C01_D04.jpg,IS4,co1,16.83669634155391
IS_IV_C01_D06.jpg,IS_IV_C01_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co1/IS_IV_C01_D06.jpg,IS4,co1,37.22056669676081
IS_IV_C01_D08.jpg,IS_IV_C01_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co1/IS_IV_C01_D08.jpg,IS4,co1,13.174949211073114
IS_IV_C01_D10.jpg,IS_IV_C01_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co1/IS_IV_C01_D10.jpg,IS4,co1,43.33081039999562
IS_IV_C01_D12.jpg,IS_IV_C01_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co1/IS_IV_C01_D12.jpg,IS4,co1,-9.549063082595364
IS_IV_C02_D01.jpg,IS_IV_C02_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co2/IS_IV_C02_D01.jpg,IS4,co2,39.09636543940052
IS_IV_C02_D03.jpg,IS_IV_C02_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co2/IS_IV_C02_D03.jpg,IS4,co2,42.55916501596968
IS_IV_C02_D05.jpg,IS_IV_C02_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co2/IS_IV_C02_D05.jpg,IS4,co2,38.14547780688226
IS_IV_C02_D07.jpg,IS_IV_C02_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co2/IS_IV_C02_D07.jpg,IS4,co2,33.81017769092005
IS_IV_C02_D09.jpg,IS_IV_C02_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co2/IS_IV_C02_D09.jpg,IS4,co2,20.27751319043742
IS_IV_C02_D11.jpg,IS_IV_C02_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co2/IS_IV_C02_D11.jpg,IS4,co2,26.65229708714725
IS_IV_C02_D13.jpg,IS_IV_C02_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co2/IS_IV_C02_D13.jpg,IS4,co2,47.11599060294725
IS_IV_C03_D02.jpg,IS_IV_C03_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co3/IS_IV_C03_D02.jpg,IS4,co3,49.51327501243779
IS_IV_C03_D04.jpg,IS_IV_C03_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co3/IS_IV_C03_D04.jpg,IS4,co3,10.98063779770004
IS_IV_C03_D06.jpg,IS_IV_C03_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co3/IS_IV_C03_D06.jpg,IS4,co3,1.8897504392183049
IS_IV_C03_D08.jpg,IS_IV_C03_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co3/IS_IV_C03_D08.jpg,IS4,co3,0.2641401758618763
IS_IV_C03_D10.jpg,IS_IV_C03_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co3/IS_IV_C03_D10.jpg,IS4,co3,35.11767355725709
IS_IV_C03_D12.jpg,IS_IV_C03_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co3/IS_IV_C03_D12.jpg,IS4,co3,-4.851538522203676
IS_IV_C04_D01.jpg,IS_IV_C04_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co4/IS_IV_C04_D01.jpg,IS4,co4,78.6188312145314
IS_IV_C04_D03.jpg,IS_IV_C04_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co4/IS_IV_C04_D03.jpg,IS4,co4,71.60131547563161
IS_IV_C04_D05.jpg,IS_IV_C04_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co4/IS_IV_C04_D05.jpg,IS4,co4,59.667842069371545
IS_IV_C04_D07.jpg,IS_IV_C04_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co4/IS_IV_C04_D07.jpg,IS4,co4,69.44225649601361
IS_IV_C04_D09.jpg,IS_IV_C04_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co4/IS_IV_C04_D09.jpg,IS4,co4,70.4676570728467
IS_IV_C04_D11.jpg,IS_IV_C04_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co4/IS_IV_C04_D11.jpg,IS4,co4,75.73602518068935
IS_IV_C04_D13.jpg,IS_IV_C04_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co4/IS_IV_C04_D13.jpg,IS4,co4,73.03539581582353
IS_IV_C05_D02.jpg,IS_IV_C05_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co5/IS_IV_C05_D02.jpg,IS4,co5,71.46095145470126
IS_IV_C05_D04.jpg,IS_IV_C05_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co5/IS_IV_C05_D04.jpg,IS4,co5,26.70991647045734
IS_IV_C05_D06.jpg,IS_IV_C05_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co5/IS_IV_C05_D06.jpg,IS4,co5,70.02542898812928
IS_IV_C05_D08.jpg,IS_IV_C05_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co5/IS_IV_C05_D08.jpg,IS4,co5,66.09832132445713
IS_IV_C05_D10.jpg,IS_IV_C05_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co5/IS_IV_C05_D10.jpg,IS4,co5,66.25532491282883
IS_IV_C05_D12.jpg,IS_IV_C05_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co5/IS_IV_C05_D12.jpg,IS4,co5,75.8530020780713
IS_IV_C06_D01.jpg,IS_IV_C06_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co6/IS_IV_C06_D01.jpg,IS4,co6,52.686221060027336
IS_IV_C06_D03.jpg,IS_IV_C06_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co6/IS_IV_C06_D03.jpg,IS4,co6,80.30797249161743
IS_IV_C06_D05.jpg,IS_IV_C06_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co6/IS_IV_C06_D05.jpg,IS4,co6,65.44073857389365
IS_IV_C06_D07.jpg,IS_IV_C06_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co6/IS_IV_C06_D07.jpg,IS4,co6,75.77460152424433
IS_IV_C06_D09.jpg,IS_IV_C06_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co6/IS_IV_C06_D09.jpg,IS4,co6,46.25584443756319
IS_IV_C06_D11.jpg,IS_IV_C06_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co6/IS_IV_C06_D11.jpg,IS4,co6,53.90197838603483
IS_IV_C06_D13.jpg,IS_IV_C06_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS4/co6/IS_IV_C06_D13.jpg,IS4,co6,77.148591422386
