filename,image_path,distortion_type,reference_path,mos
bus_blur_0.66_jpg_50.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/bus_blur_0.66_jpg_50.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/bus.png,78.7099
bus_blur_0.66_jpg_20.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/bus_blur_0.66_jpg_20.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/bus.png,64.121
bus_blur_1.33_jpg_100.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/bus_blur_1.33_jpg_100.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/bus.png,49.8472
bus_blur_1.33_jpg_30.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/bus_blur_1.33_jpg_30.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/bus.png,48.8382
bus_blur_1.33_jpg_10.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/bus_blur_1.33_jpg_10.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/bus.png,21.0604
bus_blur_2_jpg_50.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/bus_blur_2_jpg_50.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/bus.png,33.8499
bus_blur_2_jpg_20.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/bus_blur_2_jpg_20.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/bus.png,28.0526
bus_blur_2.66_jpg_100.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/bus_blur_2.66_jpg_100.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/bus.png,24.0281
bus_blur_2.66_jpg_30.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/bus_blur_2.66_jpg_30.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/bus.png,22.9737
bus_blur_2.66_jpg_10.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/bus_blur_2.66_jpg_10.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/bus.png,7.7519
bus_blur_3.33_jpg_50.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/bus_blur_3.33_jpg_50.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/bus.png,20.2996
bus_blur_3.33_jpg_20.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/bus_blur_3.33_jpg_20.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/bus.png,16.2147
bus_blur_4_jpg_100.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/bus_blur_4_jpg_100.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/bus.png,20.4998
bus_blur_4_jpg_30.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/bus_blur_4_jpg_30.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/bus.png,14.4165
bus_blur_4_jpg_10.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/bus_blur_4_jpg_10.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/bus.png,6.4857
candies_blur_0.001_jpg_50.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/candies_blur_0.001_jpg_50.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/candies.png,89.7824
candies_blur_0.001_jpg_20.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/candies_blur_0.001_jpg_20.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/candies.png,80.7124
candies_blur_0.66_jpg_100.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/candies_blur_0.66_jpg_100.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/candies.png,89.3454
candies_blur_0.66_jpg_30.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/candies_blur_0.66_jpg_30.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/candies.png,78.2785
candies_blur_0.66_jpg_10.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/candies_blur_0.66_jpg_10.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/candies.png,43.4106
candies_blur_1.33_jpg_50.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/candies_blur_1.33_jpg_50.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/candies.png,59.7086
candies_blur_1.33_jpg_20.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/candies_blur_1.33_jpg_20.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/candies.png,55.248
candies_blur_2_jpg_100.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/candies_blur_2_jpg_100.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/candies.png,43.9692
candies_blur_2_jpg_30.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/candies_blur_2_jpg_30.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/candies.png,34.7955
candies_blur_2_jpg_10.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/candies_blur_2_jpg_10.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/candies.png,22.3415
candies_blur_2.66_jpg_50.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/candies_blur_2.66_jpg_50.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/candies.png,25.1522
candies_blur_2.66_jpg_20.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/candies_blur_2.66_jpg_20.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/candies.png,25.2023
candies_blur_3.33_jpg_100.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/candies_blur_3.33_jpg_100.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/candies.png,20.6604
candies_blur_3.33_jpg_30.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/candies_blur_3.33_jpg_30.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/candies.png,23.1299
candies_blur_3.33_jpg_10.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/candies_blur_3.33_jpg_10.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/candies.png,12.3469
candies_blur_4_jpg_50.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/candies_blur_4_jpg_50.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/candies.png,13.7526
candies_blur_4_jpg_20.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/candies_blur_4_jpg_20.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/candies.png,11.9278
chianti_blur_0.001_jpg_100.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_0.001_jpg_100.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,88.9741
chianti_blur_0.001_jpg_30.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_0.001_jpg_30.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,68.1893
chianti_blur_0.001_jpg_10.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_0.001_jpg_10.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,19.464
chianti_blur_0.66_jpg_50.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_0.66_jpg_50.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,68.9999
chianti_blur_0.66_jpg_20.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_0.66_jpg_20.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,48.8117
chianti_blur_1.33_jpg_100.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_1.33_jpg_100.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,60.0749
chianti_blur_1.33_jpg_30.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_1.33_jpg_30.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,41.0478
chianti_blur_1.33_jpg_10.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_1.33_jpg_10.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,17.2282
chianti_blur_2_jpg_50.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_2_jpg_50.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,31.0234
chianti_blur_2_jpg_20.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_2_jpg_20.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,25.7743
chianti_blur_2.66_jpg_100.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_2.66_jpg_100.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,32.6454
chianti_blur_2.66_jpg_30.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_2.66_jpg_30.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,23.4227
chianti_blur_2.66_jpg_10.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_2.66_jpg_10.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,12.437
chianti_blur_3.33_jpg_50.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_3.33_jpg_50.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,20.2631
chianti_blur_3.33_jpg_20.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_3.33_jpg_20.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,21.5503
chianti_blur_4_jpg_100.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_4_jpg_100.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,15.2435
chianti_blur_4_jpg_30.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_4_jpg_30.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,18.043
chianti_blur_4_jpg_10.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/chianti_blur_4_jpg_10.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/chianti.png,4.6732
dancers1_blur_0.001_jpg_50.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/dancers1_blur_0.001_jpg_50.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/dancers1.png,72.5012
dancers1_blur_0.001_jpg_20.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/dancers1_blur_0.001_jpg_20.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/dancers1.png,49.428
dancers1_blur_0.66_jpg_100.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/dancers1_blur_0.66_jpg_100.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/dancers1.png,77.9161
dancers1_blur_0.66_jpg_30.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/dancers1_blur_0.66_jpg_30.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/dancers1.png,62.4951
dancers1_blur_0.66_jpg_10.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/dancers1_blur_0.66_jpg_10.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/dancers1.png,22.9941
dancers1_blur_1.33_jpg_50.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/dancers1_blur_1.33_jpg_50.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/dancers1.png,67.274
dancers1_blur_1.33_jpg_20.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/dancers1_blur_1.33_jpg_20.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/dancers1.png,45.4185
dancers1_blur_2_jpg_100.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/dancers1_blur_2_jpg_100.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/dancers1.png,44.8103
dancers1_blur_2_jpg_30.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/dancers1_blur_2_jpg_30.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/dancers1.png,40.708
dancers1_blur_2_jpg_10.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/dancers1_blur_2_jpg_10.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/dancers1.png,15.5176
dancers1_blur_2.66_jpg_50.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/dancers1_blur_2.66_jpg_50.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/dancers1.png,35.9178
dancers1_blur_2.66_jpg_20.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/dancers1_blur_2.66_jpg_20.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/dancers1.png,21.7499
dancers1_blur_3.33_jpg_100.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/dancers1_blur_3.33_jpg_100.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/dancers1.png,30.0896
dancers1_blur_3.33_jpg_30.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/dancers1_blur_3.33_jpg_30.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/dancers1.png,32.2298
dancers1_blur_3.33_jpg_10.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/dancers1_blur_3.33_jpg_10.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/dancers1.png,9.4537
dancers1_blur_4_jpg_50.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/dancers1_blur_4_jpg_50.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/dancers1.png,18.976
dancers1_blur_4_jpg_20.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/dancers1_blur_4_jpg_20.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/dancers1.png,10.5771
home_blur_0.001_jpg_100.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/home_blur_0.001_jpg_100.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/home.png,95.2376
home_blur_0.001_jpg_30.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/home_blur_0.001_jpg_30.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/home.png,70.1706
home_blur_0.001_jpg_10.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/home_blur_0.001_jpg_10.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/home.png,22.3661
home_blur_0.66_jpg_50.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/home_blur_0.66_jpg_50.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/home.png,84.4434
home_blur_0.66_jpg_20.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/home_blur_0.66_jpg_20.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/home.png,52.9201
home_blur_1.33_jpg_100.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/home_blur_1.33_jpg_100.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/home.png,57.2823
home_blur_1.33_jpg_30.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/home_blur_1.33_jpg_30.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/home.png,60.5851
home_blur_1.33_jpg_10.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/home_blur_1.33_jpg_10.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/home.png,10.6636
home_blur_2_jpg_50.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/home_blur_2_jpg_50.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/home.png,38.2801
home_blur_2_jpg_20.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/home_blur_2_jpg_20.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/home.png,31.9986
home_blur_2.66_jpg_100.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/home_blur_2.66_jpg_100.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/home.png,28.6059
home_blur_2.66_jpg_30.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/home_blur_2.66_jpg_30.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/home.png,27.6464
home_blur_2.66_jpg_10.jpg,/kaggle/working/MDFS/data/MDIVL/extracted/MDIVL/MDIVL/Data_Blur_JPEG/home_blur_2.66_jpg_10.jpg,Multiply Dist.,MDIVL/MDIVL/MD_IVLreference/OCEreferenceMD/home.png,7.1954
