filename,image_path,reference_image,reference_id,distortion_id,distortion_level,dmos,variance
I01_07_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_07_03.png,I01.png,1,7,3,2.27,1.062
I01_07_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_07_04.png,I01.png,1,7,4,2.47,1.147
I01_07_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_07_05.png,I01.png,1,7,5,2.2,0.945
I01_08_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_08_01.png,I01.png,1,8,1,4.7,0.458
I01_08_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_08_02.png,I01.png,1,8,2,3.77,0.616
I01_08_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_08_03.png,I01.png,1,8,3,2.73,1.062
I01_08_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_08_04.png,I01.png,1,8,4,1.97,0.912
I01_08_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_08_05.png,I01.png,1,8,5,1.67,0.699
I01_09_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_09_01.png,I01.png,1,9,1,4.6,0.49
I01_09_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_09_02.png,I01.png,1,9,2,4.67,0.537
I01_09_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_09_03.png,I01.png,1,9,3,4.4,0.611
I01_09_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_09_04.png,I01.png,1,9,4,2.9,1.044
I01_09_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_09_05.png,I01.png,1,9,5,1.37,0.547
I01_10_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_10_01.png,I01.png,1,10,1,4.37,0.657
I01_10_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_10_02.png,I01.png,1,10,2,3.93,0.854
I01_10_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_10_03.png,I01.png,1,10,3,3.77,0.803
I01_10_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_10_04.png,I01.png,1,10,4,1.58,0.555
I01_10_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_10_05.png,I01.png,1,10,5,1.17,0.373
I01_11_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_11_01.png,I01.png,1,11,1,4.03,0.948
I01_11_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_11_02.png,I01.png,1,11,2,3.27,0.814
I01_11_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_11_03.png,I01.png,1,11,3,2.67,0.745
I01_11_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_11_04.png,I01.png,1,11,4,2.27,0.772
I01_11_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_11_05.png,I01.png,1,11,5,2.37,0.752
I01_12_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_12_01.png,I01.png,1,12,1,4.43,0.559
I01_12_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_12_02.png,I01.png,1,12,2,3.7,0.69
I01_12_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_12_03.png,I01.png,1,12,3,2.77,0.883
I01_12_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_12_04.png,I01.png,1,12,4,2.37,0.836
I01_12_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_12_05.png,I01.png,1,12,5,1.97,0.547
I01_13_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_13_01.png,I01.png,1,13,1,3.67,0.789
I01_13_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_13_02.png,I01.png,1,13,2,2.87,1.087
I01_13_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_13_03.png,I01.png,1,13,3,2.6,0.663
I01_13_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_13_04.png,I01.png,1,13,4,2.07,0.727
I01_13_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_13_05.png,I01.png,1,13,5,2.03,0.657
I01_14_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_14_01.png,I01.png,1,14,1,4.57,0.616
I01_14_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_14_02.png,I01.png,1,14,2,3.57,1.023
I01_14_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_14_03.png,I01.png,1,14,3,3.13,0.846
I01_14_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_14_04.png,I01.png,1,14,4,2.5,0.764
I01_14_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_14_05.png,I01.png,1,14,5,2.27,0.68
I01_15_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_15_01.png,I01.png,1,15,1,3.57,0.989
I01_15_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_15_02.png,I01.png,1,15,2,2.63,0.912
I01_15_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_15_03.png,I01.png,1,15,3,1.77,0.607
I01_15_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_15_04.png,I01.png,1,15,4,1.4,0.49
I01_15_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_15_05.png,I01.png,1,15,5,1.33,0.471
I01_16_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_16_01.png,I01.png,1,16,1,4.37,0.547
I01_16_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_16_02.png,I01.png,1,16,2,4.47,0.562
I01_16_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_16_03.png,I01.png,1,16,3,3.94,0.504
I01_16_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_16_04.png,I01.png,1,16,4,3.17,0.898
I01_16_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_16_05.png,I01.png,1,16,5,2.18,0.796
I01_17_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_17_01.png,I01.png,1,17,1,4.5,0.5
I01_17_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_17_02.png,I01.png,1,17,2,4.57,0.496
I01_17_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_17_03.png,I01.png,1,17,3,4.33,0.596
I01_17_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_17_04.png,I01.png,1,17,4,3.4,0.879
I01_17_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_17_05.png,I01.png,1,17,5,2.13,0.846
I01_18_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_18_01.png,I01.png,1,18,1,4.5,0.5
I01_18_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_18_02.png,I01.png,1,18,2,4.57,0.496
I01_18_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_18_03.png,I01.png,1,18,3,4.57,0.496
I01_18_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_18_04.png,I01.png,1,18,4,4.37,0.795
I01_18_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_18_05.png,I01.png,1,18,5,3.97,0.657
I01_19_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_19_01.png,I01.png,1,19,1,4.53,0.499
I01_19_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_19_02.png,I01.png,1,19,2,3.93,0.727
I01_19_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_19_03.png,I01.png,1,19,3,2.77,0.803
I01_19_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_19_04.png,I01.png,1,19,4,1.53,0.562
I01_19_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_19_05.png,I01.png,1,19,5,1.37,0.482
I01_20_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_20_01.png,I01.png,1,20,1,4.53,0.67
I01_20_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_20_02.png,I01.png,1,20,2,3.9,1.136
I01_20_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_20_03.png,I01.png,1,20,3,4.0,0.966
I01_20_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_20_04.png,I01.png,1,20,4,3.33,1.35
I01_20_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_20_05.png,I01.png,1,20,5,3.23,1.542
I01_21_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_21_01.png,I01.png,1,21,1,3.37,0.948
I01_21_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_21_02.png,I01.png,1,21,2,2.57,0.883
I01_21_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_21_03.png,I01.png,1,21,3,2.03,0.74
I01_21_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_21_04.png,I01.png,1,21,4,2.13,0.884
I01_21_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_21_05.png,I01.png,1,21,5,1.43,0.559
I01_22_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_22_01.png,I01.png,1,22,1,4.63,0.605
I01_22_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_22_02.png,I01.png,1,22,2,4.0,0.894
I01_22_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_22_03.png,I01.png,1,22,3,4.0,0.931
I01_22_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_22_04.png,I01.png,1,22,4,3.2,0.98
I01_22_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_22_05.png,I01.png,1,22,5,2.2,0.909
I01_23_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_23_01.png,I01.png,1,23,1,2.73,0.929
I01_23_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_23_02.png,I01.png,1,23,2,2.17,0.86
I01_23_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_23_03.png,I01.png,1,23,3,2.2,0.945
I01_23_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_23_04.png,I01.png,1,23,4,2.37,1.197
I01_23_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_23_05.png,I01.png,1,23,5,1.57,0.616
I01_24_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_24_01.png,I01.png,1,24,1,3.57,0.92
I01_24_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_24_02.png,I01.png,1,24,2,2.5,0.847
I01_24_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_24_03.png,I01.png,1,24,3,1.87,0.67
I01_24_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_24_04.png,I01.png,1,24,4,1.6,0.554
I01_24_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_24_05.png,I01.png,1,24,5,1.4,0.554
I01_25_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_25_01.png,I01.png,1,25,1,3.43,0.844
I01_25_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_25_02.png,I01.png,1,25,2,3.87,0.806
I01_25_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_25_03.png,I01.png,1,25,3,4.26,0.566
I01_25_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_25_04.png,I01.png,1,25,4,4.17,0.582
I01_25_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I01_25_05.png,I01.png,1,25,5,3.27,0.854
I02_01_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_01_01.png,I02.png,2,1,1,4.5,0.719
I02_01_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_01_02.png,I02.png,2,1,2,4.17,0.934
I02_01_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_01_03.png,I02.png,2,1,3,2.07,0.772
I02_01_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_01_04.png,I02.png,2,1,4,1.57,0.496
I02_01_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_01_05.png,I02.png,2,1,5,1.27,0.512
I02_02_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_02_01.png,I02.png,2,2,1,3.2,0.748
I02_02_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_02_02.png,I02.png,2,2,2,2.27,0.854
I02_02_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_02_03.png,I02.png,2,2,3,1.57,0.616
I02_02_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_02_04.png,I02.png,2,2,4,1.17,0.373
I02_02_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_02_05.png,I02.png,2,2,5,1.0,0.0
I02_03_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_03_01.png,I02.png,2,3,1,4.6,0.554
I02_03_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_03_02.png,I02.png,2,3,2,3.77,0.716
I02_03_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_03_03.png,I02.png,2,3,3,2.33,0.699
I02_03_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_03_04.png,I02.png,2,3,4,1.8,0.542
I02_03_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_03_05.png,I02.png,2,3,5,1.2,0.4
I02_04_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_04_01.png,I02.png,2,4,1,4.3,0.64
I02_04_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_04_02.png,I02.png,2,4,2,2.67,0.869
I02_04_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_04_03.png,I02.png,2,4,3,1.87,0.763
I02_04_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_04_04.png,I02.png,2,4,4,1.77,0.716
I02_04_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_04_05.png,I02.png,2,4,5,1.53,0.718
I02_05_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_05_01.png,I02.png,2,5,1,3.77,0.761
I02_05_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_05_02.png,I02.png,2,5,2,1.8,0.476
I02_05_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_05_03.png,I02.png,2,5,3,1.33,0.471
I02_05_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_05_04.png,I02.png,2,5,4,1.37,0.482
I02_05_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_05_05.png,I02.png,2,5,5,1.47,0.562
I02_06_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_06_01.png,I02.png,2,6,1,4.2,0.872
I02_06_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_06_02.png,I02.png,2,6,2,4.07,0.727
I02_06_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_06_03.png,I02.png,2,6,3,3.97,0.948
I02_06_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_06_04.png,I02.png,2,6,4,3.7,0.936
I02_06_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_06_05.png,I02.png,2,6,5,2.63,0.983
I02_07_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_07_01.png,I02.png,2,7,1,2.47,1.087
I02_07_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_07_02.png,I02.png,2,7,2,2.37,1.048
I02_07_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_07_03.png,I02.png,2,7,3,2.06,1.045
I02_07_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_07_04.png,I02.png,2,7,4,1.97,1.048
I02_07_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_07_05.png,I02.png,2,7,5,1.53,0.763
I02_08_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_08_01.png,I02.png,2,8,1,4.4,0.554
I02_08_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_08_02.png,I02.png,2,8,2,3.4,0.879
I02_08_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_08_03.png,I02.png,2,8,3,3.06,1.043
I02_08_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_08_04.png,I02.png,2,8,4,1.97,0.912
I02_08_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_08_05.png,I02.png,2,8,5,1.37,0.752
I02_09_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_09_01.png,I02.png,2,9,1,4.57,0.716
I02_09_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_09_02.png,I02.png,2,9,2,3.73,0.814
I02_09_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_09_03.png,I02.png,2,9,3,3.07,1.123
I02_09_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_09_04.png,I02.png,2,9,4,1.53,0.562
I02_09_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_09_05.png,I02.png,2,9,5,1.27,0.442
I02_10_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_10_01.png,I02.png,2,10,1,4.6,0.554
I02_10_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_10_02.png,I02.png,2,10,2,4.33,0.596
I02_10_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_10_03.png,I02.png,2,10,3,4.13,0.718
I02_10_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_10_04.png,I02.png,2,10,4,2.6,1.281
I02_10_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_10_05.png,I02.png,2,10,5,1.6,0.757
I02_11_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_11_01.png,I02.png,2,11,1,4.27,0.929
I02_11_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_11_02.png,I02.png,2,11,2,3.7,0.936
I02_11_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_11_03.png,I02.png,2,11,3,3.4,0.841
I02_11_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_11_04.png,I02.png,2,11,4,2.73,0.772
I02_11_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_11_05.png,I02.png,2,11,5,2.3,0.69
I02_12_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_12_01.png,I02.png,2,12,1,4.63,0.547
I02_12_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_12_02.png,I02.png,2,12,2,4.06,0.84
I02_12_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_12_03.png,I02.png,2,12,3,3.67,0.83
I02_12_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_12_04.png,I02.png,2,12,4,2.6,0.8
I02_12_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_12_05.png,I02.png,2,12,5,2.37,0.706
I02_13_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_13_01.png,I02.png,2,13,1,4.2,0.702
I02_13_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_13_02.png,I02.png,2,13,2,3.33,1.164
I02_13_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_13_03.png,I02.png,2,13,3,2.73,0.892
I02_13_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_13_04.png,I02.png,2,13,4,2.53,0.806
I02_13_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_13_05.png,I02.png,2,13,5,1.97,0.547
I02_14_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_14_01.png,I02.png,2,14,1,4.33,0.699
I02_14_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_14_02.png,I02.png,2,14,2,3.37,0.836
I02_14_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_14_03.png,I02.png,2,14,3,2.7,0.781
I02_14_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_14_04.png,I02.png,2,14,4,2.33,0.869
I02_14_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_14_05.png,I02.png,2,14,5,2.0,0.73
I02_15_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_15_01.png,I02.png,2,15,1,3.57,0.883
I02_15_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_15_02.png,I02.png,2,15,2,2.77,0.716
I02_15_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_15_03.png,I02.png,2,15,3,2.03,0.795
I02_15_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_15_04.png,I02.png,2,15,4,1.5,0.563
I02_15_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_15_05.png,I02.png,2,15,5,1.5,0.671
I02_16_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_16_01.png,I02.png,2,16,1,4.4,0.841
I02_16_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_16_02.png,I02.png,2,16,2,4.4,0.554
I02_16_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_16_03.png,I02.png,2,16,3,3.77,0.716
I02_16_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I02_16_04.png,I02.png,2,16,4,2.9,0.907
