filename,source_id,image_path,image_set,cluster,mos
IS_I_C05_D06.jpg,IS_I_C05_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co5/IS_I_C05_D06.jpg,IS1,co5,44.831413186148254
IS_I_C05_D07.jpg,IS_I_C05_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co5/IS_I_C05_D07.jpg,IS1,co5,47.02688358040409
IS_I_C05_D08.jpg,IS_I_C05_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co5/IS_I_C05_D08.jpg,IS1,co5,68.60369684448897
IS_I_C05_D09.jpg,IS_I_C05_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co5/IS_I_C05_D09.jpg,IS1,co5,73.28348448047561
IS_I_C05_D10.jpg,IS_I_C05_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co5/IS_I_C05_D10.jpg,IS1,co5,66.23942870728898
IS_I_C05_D11.jpg,IS_I_C05_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co5/IS_I_C05_D11.jpg,IS1,co5,61.29534558039573
IS_I_C05_D12.jpg,IS_I_C05_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co5/IS_I_C05_D12.jpg,IS1,co5,52.49314477256147
IS_I_C05_D13.jpg,IS_I_C05_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co5/IS_I_C05_D13.jpg,IS1,co5,79.8848736209052
IS_I_C05_D14.jpg,IS_I_C05_D14,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co5/IS_I_C05_D14.jpg,IS1,co5,64.88455578639982
IS_I_C06_D01.jpg,IS_I_C06_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co6/IS_I_C06_D01.jpg,IS1,co6,33.59227262625416
IS_I_C06_D02.jpg,IS_I_C06_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co6/IS_I_C06_D02.jpg,IS1,co6,59.80910757776099
IS_I_C06_D03.jpg,IS_I_C06_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co6/IS_I_C06_D03.jpg,IS1,co6,39.709054650225234
IS_I_C06_D04.jpg,IS_I_C06_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co6/IS_I_C06_D04.jpg,IS1,co6,28.53591884673292
IS_I_C06_D05.jpg,IS_I_C06_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co6/IS_I_C06_D05.jpg,IS1,co6,50.464394142935596
IS_I_C06_D06.jpg,IS_I_C06_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co6/IS_I_C06_D06.jpg,IS1,co6,74.57709229720236
IS_I_C06_D07.jpg,IS_I_C06_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co6/IS_I_C06_D07.jpg,IS1,co6,50.84793762787573
IS_I_C06_D08.jpg,IS_I_C06_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co6/IS_I_C06_D08.jpg,IS1,co6,80.79247559379063
IS_I_C06_D09.jpg,IS_I_C06_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co6/IS_I_C06_D09.jpg,IS1,co6,82.49181559834697
IS_I_C06_D10.jpg,IS_I_C06_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co6/IS_I_C06_D10.jpg,IS1,co6,78.42093454126659
IS_I_C06_D11.jpg,IS_I_C06_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co6/IS_I_C06_D11.jpg,IS1,co6,75.44444733411699
IS_I_C06_D12.jpg,IS_I_C06_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co6/IS_I_C06_D12.jpg,IS1,co6,45.57750125454307
IS_I_C06_D13.jpg,IS_I_C06_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co6/IS_I_C06_D13.jpg,IS1,co6,72.88602416335661
IS_I_C06_D14.jpg,IS_I_C06_D14,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co6/IS_I_C06_D14.jpg,IS1,co6,58.21514855532299
IS_II_C01_D01.jpg,IS_II_C01_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D01.jpg,IS2,co1,1.2424539225096507
IS_II_C01_D02.jpg,IS_II_C01_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D02.jpg,IS2,co1,65.7492618835285
IS_II_C01_D03.jpg,IS_II_C01_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D03.jpg,IS2,co1,53.54720134729624
IS_II_C01_D04.jpg,IS_II_C01_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D04.jpg,IS2,co1,10.905710707045344
IS_II_C01_D05.jpg,IS_II_C01_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D05.jpg,IS2,co1,22.220093347026435
IS_II_C01_D06.jpg,IS_II_C01_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D06.jpg,IS2,co1,56.43689529754847
IS_II_C01_D07.jpg,IS_II_C01_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D07.jpg,IS2,co1,71.01730682743094
IS_II_C01_D08.jpg,IS_II_C01_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D08.jpg,IS2,co1,53.0277360594854
IS_II_C01_D09.jpg,IS_II_C01_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D09.jpg,IS2,co1,49.28930646694596
IS_II_C01_D10.jpg,IS_II_C01_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D10.jpg,IS2,co1,16.692722151479153
IS_II_C01_D11.jpg,IS_II_C01_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D11.jpg,IS2,co1,60.972591068732655
IS_II_C01_D12.jpg,IS_II_C01_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D12.jpg,IS2,co1,41.42485557384218
IS_II_C01_D13.jpg,IS_II_C01_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co1/IS_II_C01_D13.jpg,IS2,co1,14.17210297754504
IS_II_C02_D01.jpg,IS_II_C02_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D01.jpg,IS2,co2,16.53269458537706
IS_II_C02_D02.jpg,IS_II_C02_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D02.jpg,IS2,co2,50.489605173391354
IS_II_C02_D03.jpg,IS_II_C02_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D03.jpg,IS2,co2,45.59829297907251
IS_II_C02_D04.jpg,IS_II_C02_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D04.jpg,IS2,co2,13.430298160437424
IS_II_C02_D05.jpg,IS_II_C02_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D05.jpg,IS2,co2,32.131975200688906
IS_II_C02_D06.jpg,IS_II_C02_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D06.jpg,IS2,co2,52.63182394425365
IS_II_C02_D07.jpg,IS_II_C02_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D07.jpg,IS2,co2,42.35304775608989
IS_II_C02_D08.jpg,IS_II_C02_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D08.jpg,IS2,co2,46.444469072659516
IS_II_C02_D09.jpg,IS_II_C02_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D09.jpg,IS2,co2,28.562251855585817
IS_II_C02_D10.jpg,IS_II_C02_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D10.jpg,IS2,co2,23.942055632530792
IS_II_C02_D11.jpg,IS_II_C02_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D11.jpg,IS2,co2,43.69762055138363
IS_II_C02_D12.jpg,IS_II_C02_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D12.jpg,IS2,co2,25.635958362312106
IS_II_C02_D13.jpg,IS_II_C02_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co2/IS_II_C02_D13.jpg,IS2,co2,37.738644837976274
IS_II_C03_D01.jpg,IS_II_C03_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D01.jpg,IS2,co3,11.018360270345285
IS_II_C03_D02.jpg,IS_II_C03_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D02.jpg,IS2,co3,46.66007242803539
IS_II_C03_D03.jpg,IS_II_C03_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D03.jpg,IS2,co3,24.38781819283541
IS_II_C03_D04.jpg,IS_II_C03_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D04.jpg,IS2,co3,0.6622222222765919
IS_II_C03_D05.jpg,IS_II_C03_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D05.jpg,IS2,co3,8.11237473674549
IS_II_C03_D06.jpg,IS_II_C03_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D06.jpg,IS2,co3,42.81304807679328
IS_II_C03_D07.jpg,IS_II_C03_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D07.jpg,IS2,co3,40.620743067825735
IS_II_C03_D08.jpg,IS_II_C03_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D08.jpg,IS2,co3,19.24172955398317
IS_II_C03_D09.jpg,IS_II_C03_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D09.jpg,IS2,co3,25.440885598339563
IS_II_C03_D10.jpg,IS_II_C03_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D10.jpg,IS2,co3,3.691678576236364
IS_II_C03_D11.jpg,IS_II_C03_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D11.jpg,IS2,co3,40.21522662351563
IS_II_C03_D12.jpg,IS_II_C03_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D12.jpg,IS2,co3,16.19702925703071
IS_II_C03_D13.jpg,IS_II_C03_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co3/IS_II_C03_D13.jpg,IS2,co3,31.66037364455684
IS_II_C04_D01.jpg,IS_II_C04_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D01.jpg,IS2,co4,58.097946554913456
IS_II_C04_D02.jpg,IS_II_C04_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D02.jpg,IS2,co4,67.64291498502315
IS_II_C04_D03.jpg,IS_II_C04_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D03.jpg,IS2,co4,75.72950716114471
IS_II_C04_D04.jpg,IS_II_C04_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D04.jpg,IS2,co4,48.80159293386222
IS_II_C04_D05.jpg,IS_II_C04_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D05.jpg,IS2,co4,61.41575828770179
IS_II_C04_D06.jpg,IS_II_C04_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D06.jpg,IS2,co4,68.93831033069597
IS_II_C04_D07.jpg,IS_II_C04_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D07.jpg,IS2,co4,74.26097678848971
IS_II_C04_D08.jpg,IS_II_C04_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D08.jpg,IS2,co4,71.82976500257512
IS_II_C04_D09.jpg,IS_II_C04_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D09.jpg,IS2,co4,71.89731350818664
IS_II_C04_D10.jpg,IS_II_C04_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D10.jpg,IS2,co4,61.03612497938391
IS_II_C04_D11.jpg,IS_II_C04_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D11.jpg,IS2,co4,76.55881805858586
IS_II_C04_D12.jpg,IS_II_C04_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D12.jpg,IS2,co4,71.53743221418385
IS_II_C04_D13.jpg,IS_II_C04_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co4/IS_II_C04_D13.jpg,IS2,co4,73.6302151788784
IS_II_C05_D01.jpg,IS_II_C05_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D01.jpg,IS2,co5,30.132640164846862
IS_II_C05_D02.jpg,IS_II_C05_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D02.jpg,IS2,co5,68.66920299838844
IS_II_C05_D03.jpg,IS_II_C05_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D03.jpg,IS2,co5,47.00841372470944
IS_II_C05_D04.jpg,IS_II_C05_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D04.jpg,IS2,co5,47.212807317998255
IS_II_C05_D05.jpg,IS_II_C05_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D05.jpg,IS2,co5,54.86456855015439
IS_II_C05_D06.jpg,IS_II_C05_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D06.jpg,IS2,co5,76.9077926053052
IS_II_C05_D07.jpg,IS_II_C05_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D07.jpg,IS2,co5,66.13587346776774
IS_II_C05_D08.jpg,IS_II_C05_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D08.jpg,IS2,co5,72.15576822020309
IS_II_C05_D09.jpg,IS_II_C05_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D09.jpg,IS2,co5,65.63310170351943
IS_II_C05_D10.jpg,IS_II_C05_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D10.jpg,IS2,co5,32.07173237174442
IS_II_C05_D11.jpg,IS_II_C05_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D11.jpg,IS2,co5,69.645538646326
IS_II_C05_D12.jpg,IS_II_C05_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D12.jpg,IS2,co5,55.11448318558629
IS_II_C05_D13.jpg,IS_II_C05_D13,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co5/IS_II_C05_D13.jpg,IS2,co5,48.00768861662721
IS_II_C06_D01.jpg,IS_II_C06_D01,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D01.jpg,IS2,co6,31.323313840500962
IS_II_C06_D02.jpg,IS_II_C06_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D02.jpg,IS2,co6,79.37448432944473
IS_II_C06_D03.jpg,IS_II_C06_D03,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D03.jpg,IS2,co6,58.01000374831669
IS_II_C06_D04.jpg,IS_II_C06_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D04.jpg,IS2,co6,41.895557361864284
IS_II_C06_D05.jpg,IS_II_C06_D05,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D05.jpg,IS2,co6,40.64070945108687
IS_II_C06_D06.jpg,IS_II_C06_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D06.jpg,IS2,co6,71.2866901212377
IS_II_C06_D07.jpg,IS_II_C06_D07,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D07.jpg,IS2,co6,82.40148743506477
IS_II_C06_D08.jpg,IS_II_C06_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D08.jpg,IS2,co6,71.88696117480617
IS_II_C06_D09.jpg,IS_II_C06_D09,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D09.jpg,IS2,co6,57.85428882877526
IS_II_C06_D10.jpg,IS_II_C06_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D10.jpg,IS2,co6,39.27067029065576
IS_II_C06_D11.jpg,IS_II_C06_D11,/kaggle/working/MDFS/data/CID2013/extracted/IS2/co6/IS_II_C06_D11.jpg,IS2,co6,73.16725292238921
