filename,image_path,distortion_type,reference_image,reference_path,mos
iceroad_blur2_jpeg2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/iceroad_blur2_jpeg2.bmp,Multiply Dist.,iceroad.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/iceroad.bmp,49.2632
iceroad_blur3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/iceroad_blur3.bmp,Multiply Dist.,iceroad.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/iceroad.bmp,61.7895
iceroad_blur3_jpeg2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/iceroad_blur3_jpeg2.bmp,Multiply Dist.,iceroad.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/iceroad.bmp,63.3158
iceroad_jpeg1.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/iceroad_jpeg1.bmp,Multiply Dist.,iceroad.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/iceroad.bmp,7.4737
iceroad_jpeg3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/iceroad_jpeg3.bmp,Multiply Dist.,iceroad.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/iceroad.bmp,14.6842
lakebuilding_blur1_jpeg1.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/lakebuilding_blur1_jpeg1.bmp,Multiply Dist.,lakebuilding.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/lakebuilding.bmp,43.3684
lakebuilding_blur1_jpeg3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/lakebuilding_blur1_jpeg3.bmp,Multiply Dist.,lakebuilding.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/lakebuilding.bmp,53.4211
lakebuilding_blur2_jpeg1.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/lakebuilding_blur2_jpeg1.bmp,Multiply Dist.,lakebuilding.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/lakebuilding.bmp,60.4211
lakebuilding_blur2_jpeg3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/lakebuilding_blur2_jpeg3.bmp,Multiply Dist.,lakebuilding.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/lakebuilding.bmp,66.5263
lakebuilding_blur3_jpeg1.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/lakebuilding_blur3_jpeg1.bmp,Multiply Dist.,lakebuilding.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/lakebuilding.bmp,74.3684
lakebuilding_blur3_jpeg3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/lakebuilding_blur3_jpeg3.bmp,Multiply Dist.,lakebuilding.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/lakebuilding.bmp,75.1579
lakebuilding_jpeg2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/lakebuilding_jpeg2.bmp,Multiply Dist.,lakebuilding.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/lakebuilding.bmp,19.1579
lunch_blur1.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/lunch_blur1.bmp,Multiply Dist.,lunch.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/lunch.bmp,46.5263
lunch_blur1_jpeg2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/lunch_blur1_jpeg2.bmp,Multiply Dist.,lunch.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/lunch.bmp,52.2632
lunch_blur2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/lunch_blur2.bmp,Multiply Dist.,lunch.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/lunch.bmp,62.8421
lunch_blur2_jpeg2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/lunch_blur2_jpeg2.bmp,Multiply Dist.,lunch.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/lunch.bmp,58.8947
lunch_blur3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/lunch_blur3.bmp,Multiply Dist.,lunch.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/lunch.bmp,68.3684
lunch_blur3_jpeg2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/lunch_blur3_jpeg2.bmp,Multiply Dist.,lunch.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/lunch.bmp,77.7895
lunch_jpeg1.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/lunch_jpeg1.bmp,Multiply Dist.,lunch.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/lunch.bmp,13.4211
lunch_jpeg3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/lunch_jpeg3.bmp,Multiply Dist.,lunch.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/lunch.bmp,25.2632
market_blur1_jpeg1.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/market_blur1_jpeg1.bmp,Multiply Dist.,market.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/market.bmp,28.1579
market_blur1_jpeg3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/market_blur1_jpeg3.bmp,Multiply Dist.,market.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/market.bmp,38.7895
market_blur2_jpeg1.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/market_blur2_jpeg1.bmp,Multiply Dist.,market.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/market.bmp,47.5789
market_blur2_jpeg3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/market_blur2_jpeg3.bmp,Multiply Dist.,market.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/market.bmp,51.7368
market_blur3_jpeg1.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/market_blur3_jpeg1.bmp,Multiply Dist.,market.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/market.bmp,58.1579
market_blur3_jpeg3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/market_blur3_jpeg3.bmp,Multiply Dist.,market.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/market.bmp,61.1053
market_jpeg2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/market_jpeg2.bmp,Multiply Dist.,market.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/market.bmp,22.2632
palace2_blur1.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/palace2_blur1.bmp,Multiply Dist.,palace2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/palace2.bmp,50.9474
palace2_blur1_jpeg2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/palace2_blur1_jpeg2.bmp,Multiply Dist.,palace2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/palace2.bmp,53.7368
palace2_blur2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/palace2_blur2.bmp,Multiply Dist.,palace2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/palace2.bmp,66.3684
palace2_blur2_jpeg2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/palace2_blur2_jpeg2.bmp,Multiply Dist.,palace2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/palace2.bmp,70.4211
palace2_blur3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/palace2_blur3.bmp,Multiply Dist.,palace2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/palace2.bmp,77.6842
palace2_blur3_jpeg2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/palace2_blur3_jpeg2.bmp,Multiply Dist.,palace2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/palace2.bmp,77.2632
palace2_jpeg1.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/palace2_jpeg1.bmp,Multiply Dist.,palace2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/palace2.bmp,21.0
palace2_jpeg3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/palace2_jpeg3.bmp,Multiply Dist.,palace2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/palace2.bmp,43.5263
railwaystation_blur1_jpeg1.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/railwaystation_blur1_jpeg1.bmp,Multiply Dist.,railwaystation.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/railwaystation.bmp,34.7368
railwaystation_blur1_jpeg3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/railwaystation_blur1_jpeg3.bmp,Multiply Dist.,railwaystation.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/railwaystation.bmp,35.5263
railwaystation_blur2_jpeg1.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/railwaystation_blur2_jpeg1.bmp,Multiply Dist.,railwaystation.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/railwaystation.bmp,43.2632
railwaystation_blur2_jpeg3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/railwaystation_blur2_jpeg3.bmp,Multiply Dist.,railwaystation.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/railwaystation.bmp,50.6316
railwaystation_blur3_jpeg1.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/railwaystation_blur3_jpeg1.bmp,Multiply Dist.,railwaystation.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/railwaystation.bmp,59.2632
railwaystation_blur3_jpeg3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/railwaystation_blur3_jpeg3.bmp,Multiply Dist.,railwaystation.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/railwaystation.bmp,60.6316
railwaystation_jpeg2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/railwaystation_jpeg2.bmp,Multiply Dist.,railwaystation.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/railwaystation.bmp,9.0
sanfrancisco_blur1.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/sanfrancisco_blur1.bmp,Multiply Dist.,sanfrancisco.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/sanfrancisco.bmp,43.7368
sanfrancisco_blur1_jpeg2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/sanfrancisco_blur1_jpeg2.bmp,Multiply Dist.,sanfrancisco.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/sanfrancisco.bmp,56.1053
sanfrancisco_blur2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/sanfrancisco_blur2.bmp,Multiply Dist.,sanfrancisco.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/sanfrancisco.bmp,66.3158
sanfrancisco_blur2_jpeg2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/sanfrancisco_blur2_jpeg2.bmp,Multiply Dist.,sanfrancisco.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/sanfrancisco.bmp,67.1579
sanfrancisco_blur3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/sanfrancisco_blur3.bmp,Multiply Dist.,sanfrancisco.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/sanfrancisco.bmp,74.8421
sanfrancisco_blur3_jpeg2.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/sanfrancisco_blur3_jpeg2.bmp,Multiply Dist.,sanfrancisco.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/sanfrancisco.bmp,75.9474
sanfrancisco_jpeg1.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/sanfrancisco_jpeg1.bmp,Multiply Dist.,sanfrancisco.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/sanfrancisco.bmp,15.5263
sanfrancisco_jpeg3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/sanfrancisco_jpeg3.bmp,Multiply Dist.,sanfrancisco.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/sanfrancisco.bmp,23.2105
scrimmage_blur1_jpeg1.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/scrimmage_blur1_jpeg1.bmp,Multiply Dist.,scrimmage.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/scrimmage.bmp,42.1053
scrimmage_blur1_jpeg3.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Part_1/blurjpeg/scrimmage_blur1_jpeg3.bmp,Multiply Dist.,scrimmage.bmp,/kaggle/working/MDFS/data/MDLIVE/extracted/LIVE_MD/To_Release/Ref_Images/scrimmage.bmp,45.8947
