filename,image_path,mos,reference_id,distortion_id,distortion_level,mdfs_raw_score,runtime_seconds
i01_17_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_17_1.bmp,5.35135,1,17,1,19.598968505859375,0.03229365999959555
i01_17_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_17_2.bmp,6.62162,1,17,2,19.54115867614746,0.031496564999997645
i01_17_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_17_3.bmp,4.08108,1,17,3,20.57880401611328,0.031507349999628786
i01_17_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_17_4.bmp,6.24324,1,17,4,19.601547241210938,0.032731871999658324
i01_17_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_17_5.bmp,2.97143,1,17,5,21.802200317382812,0.03181396800027869
i01_18_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_18_1.bmp,4.62162,1,18,1,20.07163429260254,0.04240438700026061
i01_18_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_18_2.bmp,4.22222,1,18,2,20.83804702758789,0.04262703199992757
i01_18_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_18_3.bmp,3.77143,1,18,3,21.191247940063477,0.02984223400017072
i01_18_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_18_4.bmp,3.47222,1,18,4,21.24479866027832,0.0376467189998948
i01_18_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_18_5.bmp,3.41667,1,18,5,20.367101669311523,0.03389068700016651
i01_19_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_19_1.bmp,5.94444,1,19,1,20.149520874023438,0.031083086000307958
i01_19_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_19_2.bmp,5.47222,1,19,2,20.906578063964844,0.03291621900007158
i01_19_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_19_3.bmp,5.08108,1,19,3,23.15333366394043,0.03163126799972815
i01_19_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_19_4.bmp,4.52778,1,19,4,25.06717300415039,0.032174010000289854
i01_19_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_19_5.bmp,3.94444,1,19,5,26.778762817382812,0.03192532200000642
i01_20_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_20_1.bmp,5.85714,1,20,1,20.172693252563477,0.03182341000001543
i01_20_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_20_2.bmp,5.83333,1,20,2,20.199674606323242,0.03303525100000115
i01_20_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_20_3.bmp,6.02778,1,20,3,20.396574020385742,0.032557132999954774
i01_20_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_20_4.bmp,5.08333,1,20,4,20.499608993530273,0.04075752500011731
i01_20_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_20_5.bmp,4.33333,1,20,5,20.52408218383789,0.030717328000264388
i01_21_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_21_1.bmp,5.7027,1,21,1,20.204614639282227,0.03139031699993211
i01_21_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_21_2.bmp,5.27778,1,21,2,20.273141860961914,0.03199779699980354
i01_21_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_21_3.bmp,4.67568,1,21,3,21.110326766967773,0.032738727000378276
i01_21_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_21_4.bmp,4.05714,1,21,4,22.221683502197266,0.03160875499997928
i01_21_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_21_5.bmp,3.05405,1,21,5,24.25666046142578,0.03257538000025306
i01_22_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_22_1.bmp,5.55556,1,22,1,20.982648849487305,0.03239945799987254
i01_22_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_22_2.bmp,5.18919,1,22,2,22.1883487701416,0.032384034999722644
i01_22_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_22_3.bmp,4.30556,1,22,3,22.328950881958008,0.03317744500009212
i01_22_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_22_4.bmp,3.16216,1,22,4,23.691686630249023,0.03183924700033458
i01_22_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_22_5.bmp,2.19444,1,22,5,35.644554138183594,0.03260858800013011
i01_23_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_23_1.bmp,6.28571,1,23,1,19.600757598876953,0.03283007500021995
i01_23_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_23_2.bmp,5.61111,1,23,2,20.178363800048828,0.03159259899985045
i01_23_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_23_3.bmp,5.77778,1,23,3,20.896041870117188,0.033353146999616
i01_23_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_23_4.bmp,4.80556,1,23,4,21.5256404876709,0.0320280669998283
i01_23_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_23_5.bmp,2.40541,1,23,5,27.111061096191406,0.03196452800011684
i01_24_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_24_1.bmp,5.7027,1,24,1,21.064916610717773,0.03249809099997947
i01_24_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_24_2.bmp,5.58333,1,24,2,22.52730941772461,0.03168455300010464
i01_24_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_24_3.bmp,5.10811,1,24,3,24.600414276123047,0.032498031000159244
i01_24_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_24_4.bmp,3.08108,1,24,4,25.23542022705078,0.03178411899989442
i01_24_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i01_24_5.bmp,0.45946,1,24,5,26.98997688293457,0.03193751599974348
I02_01_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/I02_01_1.bmp,5.74286,2,1,1,20.935819625854492,0.03205356999978903
i02_01_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_01_2.bmp,5.34286,2,1,2,21.55246925354004,0.031404169000325055
i02_01_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_01_3.bmp,5.22222,2,1,3,22.897132873535156,0.032994438000059745
i02_01_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_01_4.bmp,4.19444,2,1,4,24.962562561035156,0.03176478500017765
i02_01_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_01_5.bmp,3.97297,2,1,5,27.318937301635742,0.03222941800004264
i02_02_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_02_1.bmp,6.05556,2,2,1,20.54990577697754,0.032256598999993
i02_02_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_02_2.bmp,6.05405,2,2,2,20.864273071289062,0.03232879899996988
i02_02_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_02_3.bmp,5.88889,2,2,3,21.785404205322266,0.03273089799995432
i02_02_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_02_4.bmp,5.2973,2,2,4,22.92534828186035,0.03170586199985337
i02_02_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_02_5.bmp,4.38889,2,2,5,25.063974380493164,0.03209174800031178
i02_03_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_03_1.bmp,4.8,2,3,1,21.200077056884766,0.03223249900020164
i02_03_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_03_2.bmp,4.43243,2,3,2,22.194807052612305,0.031737613000132114
i02_03_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_03_3.bmp,3.83784,2,3,3,23.35325813293457,0.032696541999939654
i02_03_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_03_4.bmp,3.52778,2,3,4,24.807960510253906,0.03165048499977274
i02_03_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_03_5.bmp,2.91892,2,3,5,27.16965103149414,0.032246075000330165
i02_04_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_04_1.bmp,6.28571,2,4,1,20.41582679748535,0.03240482399996836
i02_04_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_04_2.bmp,6.16216,2,4,2,21.034820556640625,0.03198003399984373
i02_04_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_04_3.bmp,5.19444,2,4,3,22.279298782348633,0.03301726500012592
i02_04_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_04_4.bmp,4.74286,2,4,4,24.261682510375977,0.03190874999972948
i02_04_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_04_5.bmp,4.28571,2,4,5,27.04541015625,0.03226025599997229
i02_05_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_05_1.bmp,6.11765,2,5,1,21.288606643676758,0.032075042000087706
i02_05_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_05_2.bmp,6.11111,2,5,2,22.090755462646484,0.03190722299996196
i02_05_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_05_3.bmp,5.43243,2,5,3,24.842193603515625,0.03296998700034237
i02_05_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_05_4.bmp,4.37838,2,5,4,30.023862838745117,0.032079020000310265
i02_05_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_05_5.bmp,3.41667,2,5,5,37.55903244018555,0.032817507999880036
i02_06_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_06_1.bmp,4.55556,2,6,1,21.21007537841797,0.03288347399984559
i02_06_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_06_2.bmp,4.27778,2,6,2,21.58799171447754,0.03238562499973341
i02_06_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_06_3.bmp,3.72973,2,6,3,23.285314559936523,0.032852480999736144
i02_06_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_06_4.bmp,3.48571,2,6,4,25.070512771606445,0.031972282999959134
i02_06_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_06_5.bmp,3.10811,2,6,5,28.884355545043945,0.03269158500006597
i02_07_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_07_1.bmp,5.91429,2,7,1,20.15398597717285,0.032392348000030324
i02_07_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_07_2.bmp,5.58333,2,7,2,21.004810333251953,0.03238722800006144
i02_07_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_07_3.bmp,3.76471,2,7,3,22.07696533203125,0.032850256000074296
i02_07_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_07_4.bmp,3.75676,2,7,4,24.296144485473633,0.03165010600014284
i02_07_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_07_5.bmp,2.85714,2,7,5,28.483747482299805,0.032186369999635644
i02_08_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_08_1.bmp,6.10811,2,8,1,19.879981994628906,0.031933721999848785
i02_08_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_08_2.bmp,5.16667,2,8,2,20.50906753540039,0.031980684000245674
i02_08_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_08_3.bmp,4.54286,2,8,3,22.689279556274414,0.032991151999794965
i02_08_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_08_4.bmp,3.83784,2,8,4,29.25310516357422,0.03161529100043481
i02_08_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_08_5.bmp,3.02703,2,8,5,34.85863494873047,0.032226773999809666
i02_09_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_09_1.bmp,6.0,2,9,1,19.819765090942383,0.03205780300004335
i02_09_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_09_2.bmp,5.51429,2,9,2,20.280372619628906,0.03187211299973569
i02_09_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_09_3.bmp,4.52778,2,9,3,21.4777889251709,0.033161373999973875
i02_09_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_09_4.bmp,3.64865,2,9,4,25.124021530151367,0.03198189499971704
i02_09_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_09_5.bmp,2.41667,2,9,5,31.3758544921875,0.032557059999817284
i02_10_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_10_1.bmp,6.0,2,10,1,20.638498306274414,0.032215547999840055
i02_10_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_10_2.bmp,5.97222,2,10,2,21.42116355895996,0.03224784199983333
i02_10_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_10_3.bmp,5.43243,2,10,3,24.560571670532227,0.033166245999836974
i02_10_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_10_4.bmp,3.5,2,10,4,28.970788955688477,0.03185312499999782
i02_10_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_10_5.bmp,2.71429,2,10,5,34.844947814941406,0.03183464499988986
I02_11_1.BMP,/kaggle/working/MDFS/data/TID2013/distorted_images/I02_11_1.BMP,5.91667,2,11,1,23.124752044677734,0.03190861299981407
i02_11_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_11_2.bmp,4.80556,2,11,2,26.523906707763672,0.032011138000143546
i02_11_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_11_3.bmp,2.97297,2,11,3,34.05560302734375,0.0332683490000818
i02_11_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_11_4.bmp,1.91892,2,11,4,39.85807418823242,0.03194883600008325
i02_11_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_11_5.bmp,1.27778,2,11,5,43.59111022949219,0.03209569000000556
i02_12_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_12_1.bmp,5.30556,2,12,1,20.21724510192871,0.03182668099998409
i02_12_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_12_2.bmp,4.43243,2,12,2,20.310810089111328,0.03184901299982812
i02_12_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_12_3.bmp,3.08108,2,12,3,21.12127113342285,0.033103594000294834
i02_12_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_12_4.bmp,2.67568,2,12,4,21.386240005493164,0.03175924900006066
i02_12_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_12_5.bmp,2.37143,2,12,5,23.074058532714844,0.032693651000045065
I02_13_1.BMP,/kaggle/working/MDFS/data/TID2013/distorted_images/I02_13_1.BMP,4.47222,2,13,1,21.23183822631836,0.03212829799986139
i02_13_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_13_2.bmp,4.0,2,13,2,20.606901168823242,0.03189309900017179
i02_13_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i02_13_3.bmp,3.38889,2,13,3,21.82469367980957,0.03307298299978356
